frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
478,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,10.0,3.0,368.0,339.0,3.3333333333333335,0.3333333333333333,0.27662525569615815,False,False,75.0,38.0,70.0,80.0,6000.0
478,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
478,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,38.0,70.0,80.0,6000.0
478,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
478,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
478,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3075.0,175.0,66.0,260.0,0.0,2.6515151515151514,0.2662337662337662,0.09448603390349472,True,False,75.0,38.0,70.0,80.0,6000.0
479,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,106.0,25.0,10.0,402.0,408.0,2.5,0.424,0.40350351154609515,False,False,75.0,38.0,70.0,80.0,6000.0
479,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
479,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,38.0,70.0,80.0,6000.0
479,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,374.0,373.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,38.0,70.0,80.0,6000.0
479,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.0,7.0,4.0,381.0,362.0,1.75,0.39285714285714285,0.6587925608735429,False,False,75.0,38.0,70.0,80.0,6000.0
479,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,10.0,3.0,368.0,339.0,3.3333333333333335,0.3333333333333333,0.27662525569615815,False,False,75.0,38.0,70.0,80.0,6000.0
479,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
479,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,170.5,16.0,18.0,0.0,215.0,0.8888888888888888,0.5920138888888888,0.7028268789615782,False,True,75.0,38.0,70.0,80.0,6000.0
479,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
479,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
479,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3079.5,175.0,66.0,260.0,0.0,2.6515151515151514,0.26662337662337665,0.09564282370192179,True,False,75.0,38.0,70.0,80.0,6000.0
480,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,107.0,25.0,10.0,402.0,408.0,2.5,0.428,0.40731014844747343,False,False,75.0,38.0,70.0,80.0,6000.0
480,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
480,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,38.0,70.0,80.0,6000.0
480,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,374.0,373.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,38.0,70.0,80.0,6000.0
480,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,380.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,38.0,70.0,80.0,6000.0
480,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.0,10.0,4.0,368.0,338.0,2.5,0.325,0.33320707383956943,False,False,75.0,38.0,70.0,80.0,6000.0
480,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
480,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
480,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,163.0,16.0,18.0,0.0,215.0,0.8888888888888888,0.5659722222222222,0.6863982080311211,False,True,75.0,38.0,70.0,80.0,6000.0
480,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
480,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
480,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,6.0,4.0,5.0,365.0,26.0,0.8,0.3,0.6858054748288855,False,False,75.0,38.0,70.0,80.0,6000.0
480,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3141.5,175.0,66.0,260.0,0.0,2.6515151515151514,0.271991341991342,0.09515974607645089,True,False,75.0,38.0,70.0,80.0,6000.0
481,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,107.0,25.0,10.0,402.0,408.0,2.5,0.428,0.40731014844747343,False,False,75.0,38.0,70.0,80.0,6000.0
481,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
481,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,38.0,70.0,80.0,6000.0
481,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,374.0,373.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,38.0,70.0,80.0,6000.0
481,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,380.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,38.0,70.0,80.0,6000.0
481,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,11.0,5.0,368.0,337.0,2.2,0.3090909090909091,0.3426116605502791,False,False,75.0,38.0,70.0,80.0,6000.0
481,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
481,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
481,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,163.0,16.0,18.0,0.0,215.0,0.8888888888888888,0.5659722222222222,0.6863982080311211,False,True,75.0,38.0,70.0,80.0,6000.0
481,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
481,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
481,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3100.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.2699843260188088,0.09377644548987377,True,False,75.0,38.0,70.0,80.0,6000.0
482,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,107.0,25.0,10.0,402.0,408.0,2.5,0.428,0.40731014844747343,False,False,75.0,38.0,70.0,80.0,6000.0
482,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
482,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,38.0,70.0,80.0,6000.0
482,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,374.0,373.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,38.0,70.0,80.0,6000.0
482,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,380.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,38.0,70.0,80.0,6000.0
482,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,11.0,5.0,368.0,337.0,2.2,0.3090909090909091,0.3426116605502791,False,False,75.0,38.0,70.0,80.0,6000.0
482,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
482,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
482,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,38.0,70.0,80.0,6000.0
482,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
482,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
482,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,363.0,33.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
482,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3065.0,174.0,66.0,261.0,0.0,2.6363636363636362,0.2668930686172066,0.09536805526470812,True,False,75.0,38.0,70.0,80.0,6000.0
483,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,108.0,25.0,10.0,402.0,408.0,2.5,0.432,0.41111678534885165,False,False,75.0,38.0,70.0,80.0,6000.0
483,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
483,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.0,9.0,7.0,369.0,384.0,1.2857142857142858,0.3492063492063492,0.6286550328877581,False,False,75.0,38.0,70.0,80.0,6000.0
483,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,13.5,7.0,6.0,374.0,373.0,1.1666666666666667,0.32142857142857145,0.6062610273649189,False,False,75.0,38.0,70.0,80.0,6000.0
483,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,14.0,8.0,4.0,380.0,362.0,2.0,0.4375,0.6473589832878452,False,False,75.0,38.0,70.0,80.0,6000.0
483,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,11.0,5.0,368.0,337.0,2.2,0.3090909090909091,0.3426116605502791,False,False,75.0,38.0,70.0,80.0,6000.0
483,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
483,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
483,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,16.0,17.0,0.0,216.0,0.9411764705882353,0.5698529411764706,0.7032624879502289,False,True,75.0,38.0,70.0,80.0,6000.0
483,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
483,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
483,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,3.0,4.0,363.0,32.0,0.75,0.25,0.6430287180776717,False,False,75.0,38.0,70.0,80.0,6000.0
483,13,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3.0,3.0,4.0,366.0,25.0,0.75,0.25,0.6430287180776717,False,False,75.0,38.0,70.0,80.0,6000.0
483,14,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3095.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.2695489376523859,0.09328579899616402,True,False,75.0,38.0,70.0,80.0,6000.0
484,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,107.0,25.0,10.0,402.0,408.0,2.5,0.428,0.40731014844747343,False,False,75.0,38.0,70.0,80.0,6000.0
484,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
484,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.0,8.0,5.0,369.0,385.0,1.6,0.4,0.6707329686922848,False,False,75.0,38.0,70.0,80.0,6000.0
484,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,7.0,5.0,374.0,373.0,1.4,0.34285714285714286,0.6430287180776717,False,False,75.0,38.0,70.0,80.0,6000.0
484,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,18.0,9.0,5.0,378.0,362.0,1.8,0.4,0.6063886146532732,False,False,75.0,38.0,70.0,80.0,6000.0
484,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,11.0,5.0,368.0,337.0,2.2,0.3090909090909091,0.3426116605502791,False,False,75.0,38.0,70.0,80.0,6000.0
484,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
484,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
484,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,156.5,16.0,18.0,0.0,215.0,0.8888888888888888,0.5434027777777778,0.6733910165674805,False,True,75.0,38.0,70.0,80.0,6000.0
484,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
484,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,183.5,21.0,16.0,354.0,113.0,1.3125,0.5461309523809523,0.5342385631172567,False,False,75.0,38.0,70.0,80.0,6000.0
484,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3084.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.26859108324625564,0.09655111280415549,True,False,75.0,38.0,70.0,80.0,6000.0
485,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,107.0,25.0,10.0,402.0,408.0,2.5,0.428,0.40731014844747343,False,False,75.0,38.0,70.0,80.0,6000.0
485,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
485,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.0,8.0,5.0,369.0,385.0,1.6,0.4,0.6707329686922848,False,False,75.0,38.0,70.0,80.0,6000.0
485,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,12.0,7.0,5.0,374.0,373.0,1.4,0.34285714285714286,0.6430287180776717,False,False,75.0,38.0,70.0,80.0,6000.0
485,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,18.0,9.0,5.0,378.0,362.0,1.8,0.4,0.6063886146532732,False,False,75.0,38.0,70.0,80.0,6000.0
485,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,17.0,11.0,5.0,368.0,337.0,2.2,0.3090909090909091,0.3426116605502791,False,False,75.0,38.0,70.0,80.0,6000.0
485,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,374.0,327.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,38.0,70.0,80.0,6000.0
485,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
485,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,155.0,15.0,18.0,0.0,215.0,0.8333333333333334,0.5740740740740741,0.7032625038802189,False,True,75.0,38.0,70.0,80.0,6000.0
485,10,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,226.5,24.0,16.0,404.0,177.0,1.5,0.58984375,0.5058413776423272,False,False,75.0,38.0,70.0,80.0,6000.0
485,11,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,184.5,21.0,16.0,354.0,113.0,1.3125,0.5491071428571429,0.5371499449326096,False,False,75.0,38.0,70.0,80.0,6000.0
485,12,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,3060.5,174.0,66.0,261.0,0.0,2.6363636363636362,0.26650121908742597,0.09530079647966166,True,False,75.0,38.0,70.0,80.0,6000.0
486,0,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,108.0,25.0,10.0,402.0,408.0,2.5,0.432,0.3995129737750631,False,False,75.0,38.0,70.0,80.0,6000.0
486,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,369.0,398.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,38.0,70.0,80.0,6000.0
486,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,10.0,6.0,4.0,371.0,385.0,1.5,0.4166666666666667,0.8061450759506535,False,False,75.0,38.0,70.0,80.0,6000.0
486,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,19.0,8.0,7.0,373.0,371.0,1.1428571428571428,0.3392857142857143,0.5885081055375938,False,False,75.0,38.0,70.0,80.0,6000.0
486,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,28.0,11.0,7.0,376.0,362.0,1.5714285714285714,0.36363636363636365,0.5148560026889734,False,False,75.0,38.0,70.0,80.0,6000.0
486,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,8.0,10.0,3.0,368.0,339.0,3.3333333333333335,0.26666666666666666,0.2213002045569265,False,False,75.0,38.0,70.0,80.0,6000.0
486,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,76.5,23.0,8.0,410.0,301.0,2.875,0.4157608695652174,0.3616654252460705,False,False,75.0,38.0,70.0,80.0,6000.0
