frame,componente,problema,codigo_problema,area_px,largura_px,altura_px,x_px,y_px,proporcao_largura_altura,preenchimento,circularidade,tocou_crop_vertical,tocou_borda_lateral,threshold_usado,percentil_escuro_q,min_altura_config_px,min_largura_config_px,min_area_config_px
222,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,117.5,27.0,11.0,395.0,343.0,2.4545454545454546,0.3956228956228956,0.3836024169120053,False,False,75.0,40.0,70.0,80.0,6000.0
222,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,130.0,12.0,20.0,259.0,336.0,0.6,0.5416666666666666,0.6169980755764122,False,False,75.0,40.0,70.0,80.0,6000.0
222,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,40.5,6.0,14.0,259.0,240.0,0.42857142857142855,0.48214285714285715,0.5390120920947209,False,False,75.0,40.0,70.0,80.0,6000.0
222,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,59.0,24.0,8.0,404.0,230.0,3.0,0.3072916666666667,0.26423643950175146,False,False,75.0,40.0,70.0,80.0,6000.0
222,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.0,4.0,5.0,241.0,219.0,0.8,0.25,0.5715045623574047,False,False,75.0,40.0,70.0,80.0,6000.0
222,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,239.0,25.0,17.0,399.0,98.0,1.4705882352941178,0.5623529411764706,0.4643125697073398,False,False,75.0,40.0,70.0,80.0,6000.0
222,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,357.0,69.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,40.0,70.0,80.0,6000.0
222,9,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,471.5,34.0,30.0,341.0,30.0,1.1333333333333333,0.46225490196078434,0.38245107598348466,False,False,75.0,40.0,70.0,80.0,6000.0
223,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1949.5,38.0,79.0,395.0,401.0,0.4810126582278481,0.649400399733511,0.5434094073704107,True,False,75.0,39.0,70.0,80.0,6000.0
223,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,113.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.38047138047138046,0.3564961280809503,False,False,75.0,39.0,70.0,80.0,6000.0
223,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,34.0,6.0,12.0,261.0,246.0,0.5,0.4722222222222222,0.6251822832777502,False,False,75.0,39.0,70.0,80.0,6000.0
223,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,63.0,24.0,8.0,404.0,231.0,3.0,0.328125,0.28215077438322617,False,False,75.0,39.0,70.0,80.0,6000.0
223,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,5.0,4.0,5.0,247.0,229.0,0.8,0.25,0.5715045623574047,False,False,75.0,39.0,70.0,80.0,6000.0
223,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,247.0,25.0,16.0,399.0,99.0,1.5625,0.6175,0.5154730886907046,False,False,75.0,39.0,70.0,80.0,6000.0
223,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,381.5,34.0,30.0,341.0,30.0,1.1333333333333333,0.37401960784313726,0.34440332954687797,False,False,75.0,39.0,70.0,80.0,6000.0
224,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1943.5,38.0,78.0,395.0,402.0,0.48717948717948717,0.6557017543859649,0.5564636850721499,True,False,75.0,39.0,70.0,80.0,6000.0
224,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.398989898989899,0.3868671153591647,False,False,75.0,39.0,70.0,80.0,6000.0
224,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,32.0,5.0,12.0,263.0,250.0,0.4166666666666667,0.5333333333333333,0.5390120920947209,False,False,75.0,39.0,70.0,80.0,6000.0
224,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.0,23.0,8.0,405.0,231.0,2.875,0.32608695652173914,0.2773214680801141,False,False,75.0,39.0,70.0,80.0,6000.0
224,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,11.0,6.0,9.0,248.0,230.0,0.6666666666666666,0.2037037037037037,0.3407152149624686,False,False,75.0,39.0,70.0,80.0,6000.0
224,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,245.5,25.0,16.0,399.0,99.0,1.5625,0.61375,0.5046940605553146,False,False,75.0,39.0,70.0,80.0,6000.0
224,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,353.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,39.0,70.0,80.0,6000.0
224,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,381.5,34.0,31.0,341.0,30.0,1.096774193548387,0.36195445920303604,0.3284657870203523,False,False,75.0,39.0,70.0,80.0,6000.0
225,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1959.5,38.0,78.0,395.0,402.0,0.48717948717948717,0.6610998650472335,0.56104481137066,True,False,75.0,39.0,70.0,80.0,6000.0
225,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.398989898989899,0.3868671153591647,False,False,75.0,39.0,70.0,80.0,6000.0
225,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,22.5,4.0,10.0,266.0,255.0,0.4,0.5625,0.6368238171141964,False,False,75.0,39.0,70.0,80.0,6000.0
225,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,16.5,8.0,12.0,253.0,239.0,0.6666666666666666,0.171875,0.257349225590555,False,False,75.0,39.0,70.0,80.0,6000.0
225,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,62.0,23.0,8.0,404.0,231.0,2.875,0.33695652173913043,0.28656551701611793,False,False,75.0,39.0,70.0,80.0,6000.0
225,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,234.0,25.0,16.0,399.0,99.0,1.5625,0.585,0.4780805695653383,False,False,75.0,39.0,70.0,80.0,6000.0
225,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,356.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,39.0,70.0,80.0,6000.0
225,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,464.0,34.0,30.0,341.0,31.0,1.1333333333333333,0.4549019607843137,0.37783924851243594,False,False,75.0,39.0,70.0,80.0,6000.0
226,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1952.0,38.0,78.0,395.0,402.0,0.48717948717948717,0.6585695006747638,0.547121008005714,True,False,75.0,39.0,70.0,80.0,6000.0
226,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.398989898989899,0.3868671153591647,False,False,75.0,39.0,70.0,80.0,6000.0
226,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,25.0,9.0,16.0,255.0,241.0,0.5625,0.1736111111111111,0.23417325688110455,False,False,75.0,39.0,70.0,80.0,6000.0
226,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,62.0,23.0,8.0,404.0,231.0,2.875,0.33695652173913043,0.28656551701611793,False,False,75.0,39.0,70.0,80.0,6000.0
226,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,231.0,25.0,16.0,399.0,100.0,1.5625,0.5775,0.4581606260710448,False,False,75.0,39.0,70.0,80.0,6000.0
226,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,360.5,34.0,30.0,341.0,31.0,1.1333333333333333,0.35343137254901963,0.3146860380947674,False,False,75.0,39.0,70.0,80.0,6000.0
227,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1953.0,38.0,78.0,395.0,402.0,0.48717948717948717,0.6589068825910931,0.5474012954073563,True,False,75.0,39.0,70.0,80.0,6000.0
227,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,116.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.39225589225589225,0.38033771110670034,False,False,75.0,39.0,70.0,80.0,6000.0
227,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,60.5,18.0,17.0,250.0,247.0,1.0588235294117647,0.1977124183006536,0.21579713047540536,False,False,75.0,39.0,70.0,80.0,6000.0
227,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,4.0,3.0,269.0,242.0,1.3333333333333333,0.16666666666666666,0.34906586234688136,False,False,75.0,39.0,70.0,80.0,6000.0
227,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.5,23.0,8.0,404.0,231.0,2.875,0.3342391304347826,0.2907506359821351,False,False,75.0,39.0,70.0,80.0,6000.0
227,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,233.5,25.0,17.0,399.0,99.0,1.4705882352941178,0.5494117647058824,0.46030845493676964,False,False,75.0,39.0,70.0,80.0,6000.0
227,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.0,5.0,4.0,356.0,69.0,1.25,0.35,0.8001063873003664,False,False,75.0,39.0,70.0,80.0,6000.0
227,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,485.5,34.0,32.0,341.0,31.0,1.0625,0.4462316176470588,0.40677437970991126,False,False,75.0,39.0,70.0,80.0,6000.0
228,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1954.0,38.0,79.0,395.0,401.0,0.4810126582278481,0.6508994003997335,0.543421027536152,True,False,75.0,40.0,70.0,80.0,6000.0
228,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,113.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.38047138047138046,0.3564961267342277,False,False,75.0,40.0,70.0,80.0,6000.0
228,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,4.0,3.0,274.0,252.0,1.3333333333333333,0.16666666666666666,0.34906586234688136,False,False,75.0,40.0,70.0,80.0,6000.0
228,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,63.5,24.0,7.0,404.0,231.0,3.4285714285714284,0.37797619047619047,0.27820290760538147,False,False,75.0,40.0,70.0,80.0,6000.0
228,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,38.0,136.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,40.0,70.0,80.0,6000.0
228,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,237.0,25.0,16.0,399.0,99.0,1.5625,0.5925,0.48420980763668875,False,False,75.0,40.0,70.0,80.0,6000.0
228,7,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,354.0,70.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,40.0,70.0,80.0,6000.0
228,8,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,478.0,34.0,31.0,341.0,31.0,1.096774193548387,0.45351043643263755,0.41557109294374384,False,False,75.0,40.0,70.0,80.0,6000.0
229,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1973.0,38.0,79.0,395.0,401.0,0.4810126582278481,0.6572285143237842,0.5469378077864117,True,False,75.0,40.0,70.0,80.0,6000.0
229,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,116.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.39057239057239057,0.3859592758209113,False,False,75.0,40.0,70.0,80.0,6000.0
229,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,65.5,24.0,7.0,404.0,231.0,3.4285714285714284,0.3898809523809524,0.28696520390791314,False,False,75.0,40.0,70.0,80.0,6000.0
229,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,3.0,3.0,37.0,136.0,1.0,0.2222222222222222,0.7853981902804831,False,False,75.0,40.0,70.0,80.0,6000.0
229,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,243.0,25.0,16.0,399.0,99.0,1.5625,0.6075,0.5181292679065506,False,False,75.0,40.0,70.0,80.0,6000.0
229,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,435.5,35.0,30.0,340.0,30.0,1.1666666666666667,0.4147619047619048,0.38015470066649437,False,False,75.0,40.0,70.0,80.0,6000.0
230,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1970.5,38.0,79.0,395.0,401.0,0.4810126582278481,0.6563957361758828,0.5492630108377269,True,False,75.0,39.0,70.0,80.0,6000.0
230,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.4006734006734007,0.38126578279252116,False,False,75.0,39.0,70.0,80.0,6000.0
230,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,2.0,4.0,3.0,282.0,262.0,1.3333333333333333,0.16666666666666666,0.34906586234688136,False,False,75.0,39.0,70.0,80.0,6000.0
230,3,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,64.0,24.0,8.0,404.0,230.0,3.0,0.3333333333333333,0.2866293568134865,False,False,75.0,39.0,70.0,80.0,6000.0
230,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,247.5,25.0,16.0,399.0,99.0,1.5625,0.61875,0.5088056211301033,False,False,75.0,39.0,70.0,80.0,6000.0
230,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,361.0,35.0,30.0,340.0,30.0,1.1666666666666667,0.3438095238095238,0.31206786715804596,False,False,75.0,39.0,70.0,80.0,6000.0
231,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1968.5,38.0,79.0,395.0,401.0,0.4810126582278481,0.6557295136575616,0.548705524909447,True,False,75.0,39.0,70.0,80.0,6000.0
231,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,118.5,27.0,11.0,395.0,343.0,2.4545454545454546,0.398989898989899,0.3868671138724806,False,False,75.0,39.0,70.0,80.0,6000.0
231,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,64.0,24.0,8.0,404.0,230.0,3.0,0.3333333333333333,0.2866293568134865,False,False,75.0,39.0,70.0,80.0,6000.0
231,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,232.0,25.0,16.0,399.0,99.0,1.5625,0.58,0.4601440040264235,False,False,75.0,39.0,70.0,80.0,6000.0
231,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,349.5,34.0,30.0,341.0,30.0,1.1333333333333333,0.3426470588235294,0.30934094055411326,False,False,75.0,39.0,70.0,80.0,6000.0
232,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1974.5,38.0,79.0,395.0,401.0,0.4810126582278481,0.657728181212525,0.5418878991221758,True,False,75.0,39.0,70.0,80.0,6000.0
232,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,116.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.39057239057239057,0.3659606298215035,False,False,75.0,39.0,70.0,80.0,6000.0
232,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,65.0,24.0,7.0,404.0,231.0,3.4285714285714284,0.3869047619047619,0.3004315890464079,False,False,75.0,39.0,70.0,80.0,6000.0
232,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,245.5,25.0,16.0,399.0,99.0,1.5625,0.61375,0.504694062094361,False,False,75.0,39.0,70.0,80.0,6000.0
232,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,375.0,34.0,30.0,341.0,30.0,1.1333333333333333,0.36764705882352944,0.3351985859940071,False,False,75.0,39.0,70.0,80.0,6000.0
233,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1980.0,38.0,79.0,395.0,401.0,0.4810126582278481,0.6595602931379081,0.5463847403991009,True,False,75.0,39.0,70.0,80.0,6000.0
233,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.40235690235690236,0.39013181525537066,False,False,75.0,39.0,70.0,80.0,6000.0
233,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,63.0,24.0,8.0,404.0,231.0,3.0,0.328125,0.28215077438322617,False,False,75.0,39.0,70.0,80.0,6000.0
233,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,235.0,25.0,16.0,399.0,99.0,1.5625,0.5875,0.4801236489224551,False,False,75.0,39.0,70.0,80.0,6000.0
233,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,353.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,39.0,70.0,80.0,6000.0
233,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,423.0,34.0,32.0,341.0,30.0,1.0625,0.38878676470588236,0.38568830263667414,False,False,75.0,39.0,70.0,80.0,6000.0
234,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,1967.5,38.0,78.0,395.0,402.0,0.48717948717948717,0.6637989203778677,0.5502037443116268,True,False,75.0,39.0,70.0,80.0,6000.0
234,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,123.0,27.0,11.0,395.0,344.0,2.4545454545454546,0.41414141414141414,0.3940814423574615,False,False,75.0,39.0,70.0,80.0,6000.0
234,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,66.0,24.0,8.0,404.0,231.0,3.0,0.34375,0.29558652421390796,False,False,75.0,39.0,70.0,80.0,6000.0
234,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,229.5,25.0,16.0,399.0,100.0,1.5625,0.57375,0.4619599535870723,False,False,75.0,39.0,70.0,80.0,6000.0
234,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,357.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,39.0,70.0,80.0,6000.0
234,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,483.0,34.0,31.0,341.0,31.0,1.096774193548387,0.45825426944971537,0.4199180725688827,False,False,75.0,39.0,70.0,80.0,6000.0
235,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,2022.0,38.0,80.0,395.0,400.0,0.475,0.6651315789473684,0.5561845742804278,True,False,75.0,39.0,70.0,80.0,6000.0
235,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.5,27.0,11.0,395.0,344.0,2.4545454545454546,0.40235690235690236,0.39013181525537066,False,False,75.0,39.0,70.0,80.0,6000.0
235,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,63.0,24.0,8.0,404.0,231.0,3.0,0.328125,0.28215077438322617,False,False,75.0,39.0,70.0,80.0,6000.0
235,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,225.0,25.0,16.0,399.0,100.0,1.5625,0.5625,0.46956050589234233,False,False,75.0,39.0,70.0,80.0,6000.0
235,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,4.0,4.0,3.0,357.0,70.0,1.3333333333333333,0.3333333333333333,0.8573716241035623,False,False,75.0,39.0,70.0,80.0,6000.0
235,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,476.5,34.0,31.0,341.0,31.0,1.096774193548387,0.45208728652751423,0.418333650116657,False,False,75.0,39.0,70.0,80.0,6000.0
236,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,2023.5,38.0,80.0,395.0,400.0,0.475,0.665625,0.5553356103580634,True,False,75.0,39.0,70.0,80.0,6000.0
236,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,110.0,27.0,10.0,395.0,344.0,2.7,0.4074074074074074,0.3563245780254182,False,False,75.0,39.0,70.0,80.0,6000.0
236,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.0,24.0,7.0,404.0,231.0,3.4285714285714284,0.3630952380952381,0.27319360571285434,False,False,75.0,39.0,70.0,80.0,6000.0
236,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,232.5,25.0,16.0,399.0,99.0,1.5625,0.58125,0.4926220455604373,False,False,75.0,39.0,70.0,80.0,6000.0
236,5,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,7.0,5.0,4.0,353.0,69.0,1.25,0.35,0.8001063873003664,False,False,75.0,39.0,70.0,80.0,6000.0
236,6,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,502.0,34.0,33.0,341.0,31.0,1.0303030303030303,0.4474153297682709,0.3980930458830867,False,False,75.0,39.0,70.0,80.0,6000.0
237,0,Objeto escuro rejeitado porque é estreito demais para ser a bolinha.,too_small_width,2020.0,38.0,80.0,395.0,400.0,0.475,0.6644736842105263,0.5556344430297224,True,False,75.0,39.0,70.0,80.0,6000.0
237,1,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,119.0,27.0,11.0,395.0,343.0,2.4545454545454546,0.4006734006734007,0.39594097815795853,False,False,75.0,39.0,70.0,80.0,6000.0
237,2,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,61.0,24.0,7.0,404.0,231.0,3.4285714285714284,0.3630952380952381,0.27319360571285434,False,False,75.0,39.0,70.0,80.0,6000.0
237,4,"Objeto escuro rejeitado porque é baixo demais para ser a bolinha. Provavelmente é a fenda, a sombra da base ou um pedaço de papel.",too_small_height,243.0,25.0,16.0,399.0,99.0,1.5625,0.6075,0.5181292679065506,False,False,75.0,39.0,70.0,80.0,6000.0
